Date,Close,High,Low,Open,Volume,MA_7,MA_30,Daily_Return,Rolling_Volatility_30,Lag_1,Lag_2,Lag_3,Norm_Open,Norm_High,Norm_Low,Norm_Close,Norm_Volume,Norm_MA_7,Norm_MA_30,Norm_Lag_1,Norm_Lag_2,Norm_Lag_3
2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162,10128.45591517857,9296.585514322916,0.009568503349817403,0.020913715792033518,10214.3798828125,10326.0546875,10208.236328125,0.08328072719133413,0.07863750107762636,0.09664464619775008,0.08533012825838172,0.1099625236816397,0.08126983474207039,0.05315326248406842,0.08376874629134341,0.08555280171430323,0.08367060023156604
2020-02-15,9889.4248046875,10341.5556640625,9874.427734375,10313.8564453125,43865054831,10131.928152901786,9335.44013671875,-0.0409897830477971,0.02242815289251837,10312.1162109375,10214.3798828125,10326.0546875,0.08491638371348818,0.07894573068977413,0.09261243236372659,0.07857744221009137,0.11148664008573317,0.08132743513824006,0.053840967864808756,0.08533012825838172,0.08376874629134341,0.08555280171430323
2020-02-16,9934.43359375,10053.96875,9722.38671875,9889.1796875,43374780305,10105.893833705357,9368.9533203125,0.004551203932625647,0.022136685788031973,9889.4248046875,10312.1162109375,10214.3798828125,0.07812667842113126,0.07441379049047396,0.09017099010692127,0.07929647793558477,0.11006817257755916,0.08089555598155229,0.05443413272556501,0.07857744221009137,0.08533012825838172,0.08376874629134341
2020-02-17,9690.142578125,9938.8154296875,9507.6376953125,9936.560546875,45998298413,10082.112583705357,9393.864453125,-0.024590331529186438,0.022734609257680904,9934.43359375,9889.4248046875,10312.1162109375,0.07888420062063174,0.07259914616596312,0.08672259601225714,0.07539381867035726,0.11765856325860416,0.08050105262936208,0.05487504603314951,0.07929647793558477,0.07857744221009137,0.08533012825838172
2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953,10072.649693080357,9441.722819010416,0.0466302236506857,0.023384153118820642,9690.142578125,9934.43359375,9889.4248046875,0.07496187876247372,0.07611518594006368,0.08872572654371101,0.08261238258179678,0.1213408264184756,0.08034407425047235,0.05572211270638967,0.07539381867035726,0.07929647793558477,0.07857744221009137
2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710,9973.69712611607,9474.247623697916,-0.05014884351152826,0.025429632450568476,10141.99609375,9690.142578125,9934.43359375,0.0821975132262708,0.07658384761105815,0.08838595694143599,0.07448711819314523,0.12053360835522631,0.0787025659456004,0.05629778380578303,0.08261238258179678,0.07539381867035726,0.07929647793558477
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237,9887.139369419643,9503.000325520834,-0.0025859164113087862,0.02542722240094261,9633.38671875,10141.99609375,9690.142578125,0.07397214114450647,0.0679409532462046,0.08672681431765301,0.07408915159978001,0.11455403771838407,0.07726667316558236,0.056806690765500725,0.07448711819314523,0.08261238258179678,0.07539381867035726
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513,9797.757254464286,9536.519173177083,0.008114275736580634,0.025356045869231632,9608.4755859375,9633.38671875,10141.99609375,0.07369166526355865,0.06919844819340266,0.0880410281478032,0.07533469077867767,0.10299649209243959,0.07578392755819258,0.0573999558770384,0.07408915159978001,0.07448711819314523,0.08261238258179678
2020-02-22,9663.181640625,9698.2314453125,9600.728515625,9687.70703125,35838025154,9765.436802455357,9578.408040364584,-0.002401270461409255,0.024488923812180485,9686.44140625,9608.4755859375,9633.38671875,0.0749055462653428,0.0688079019306294,0.08821742858422686,0.07496310552167922,0.08826275187585904,0.07524776874981098,0.058141365716631935,0.07533469077867767,0.07408915159978001,0.07448711819314523
2020-02-23,9924.515625,9937.404296875,9657.791015625,9663.318359375,41185185761,9764.019949776786,9627.7107421875,0.02704430011708836,0.02481873196681536,9663.181640625,9686.44140625,9608.4755859375,0.07451562171341723,0.07257690882063615,0.08913372605965654,0.0791380339071157,0.10373321419805916,0.07522426480736658,0.05901399633914166,0.07496310552167922,0.07533469077867767,0.07408915159978001
2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648,9758.310267857143,9670.45498046875,-0.027642741538078885,0.025421641091419672,9924.515625,9663.181640625,9686.44140625,0.07864474066816586,0.0728029141171563,0.087194779632237,0.07475531544535198,0.11500316936486296,0.075129547807325,0.05977054577519576,0.0791380339071157,0.07496310552167922,0.07533469077867767
2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129,9643.982979910714,9695.284147135417,-0.031965195740564556,0.02593054828695274,9650.1748046875,9924.515625,9663.181640625,0.07432367278888079,0.06809098222862152,0.08346902803743726,0.06982737229798992,0.1075813967079446,0.0732329907154278,0.06021000832721883,0.07475531544535198,0.0791380339071157,0.07496310552167922
2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762,9527.85951450893,9692.307584635417,-0.05579095174048332,0.027275352754529327,9341.705078125,9650.1748046875,9924.515625,0.06931908937206878,0.06339559369387666,0.07382480579506091,0.06150124468892294,0.13045162450006997,0.07130663712304108,0.06015732481310547,0.06982737229798992,0.07475531544535198,0.0791380339071157
2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695,9410.147879464286,9673.171061197916,-0.0040846016176541156,0.025568012309624043,8820.5224609375,9341.705078125,9650.1748046875,0.061114139381836394,0.056747304564435955,0.07178181306168786,0.06092567600614336,0.1161306508202953,0.06935393763849335,0.059818618905670265,0.06150124468892294,0.06982737229798992,0.07475531544535198
2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443,9265.292689732143,9651.698567708334,-0.012754184897438958,0.025642531124426615,8784.494140625,8820.5224609375,9341.705078125,0.06053273430196916,0.056078568342164195,0.07042867791558037,0.05913580140017656,0.11362876059806143,0.06695095806713028,0.059438567617042096,0.06092567600614336,0.06150124468892294,0.06982737229798992
2020-02-29,8599.5087890625,8775.6318359375,8599.5087890625,8671.212890625,35792392544,9113.339425223214,9621.382421875,-0.008411261679117432,0.025301525624301928,8672.455078125,8784.494140625,8820.5224609375,0.05865390188103077,0.0542691101667019,0.07214005539168154,0.057970451499176776,0.08813072712000179,0.06443022966870646,0.05890198856087479,0.05913580140017656,0.06092567600614336,0.06150124468892294
2020-03-01,8562.4541015625,8726.796875,8471.212890625,8599.7587890625,35349164300,8918.759207589286,9595.113248697917,-0.0043089307085921735,0.025172243320080466,8599.5087890625,8672.455078125,8784.494140625,0.057511498199608393,0.05349954412672621,0.0700799071709365,0.05737848613720058,0.08684837441865213,0.06120236956351929,0.05843703868805304,0.057970451499176776,0.05913580140017656,0.06092567600614336
2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409,8807.258510044643,9577.673079427082,0.03587941221856461,0.026112582292470304,8562.4541015625,8599.5087890625,8672.455078125,0.05692803217472418,0.05656475827359285,0.07106614383620079,0.062286397566114995,0.10857207626240774,0.059352702327654605,0.058128357313507975,0.05737848613720058,0.057970451499176776,0.05913580140017656
2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821,8728.127232142857,9559.120442708334,-0.009231886844013548,0.026142387952526294,8869.669921875,8562.4541015625,8599.5087890625,0.06175835644506221,0.056254158729832374,0.07383385398172786,0.060978267067581846,0.10720949383287823,0.05804000621641786,0.05779998587887085,0.062286397566114995,0.05737848613720058,0.057970451499176776
2020-03-04,8755.24609375,8843.3662109375,8712.431640625,8788.5419921875,34746706368,8718.802036830357,9541.1779296875,-0.0037028710724991143,0.026135766915045298,8787.7861328125,8869.669921875,8562.4541015625,0.06052975217698246,0.05533650274239561,0.07395334649888925,0.06045842525263327,0.08510533667904967,0.05788531204304137,0.05748241329708827,0.060978267067581846,0.062286397566114995,0.05737848613720058
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597,8760.840401785714,9537.771256510418,0.03695117168590434,0.02698032079073115,8755.24609375,8787.7861328125,8869.669921875,0.060077983661327536,0.06004338698437868,0.07467309289687789,0.0656267490213671,0.09943063039111057,0.05858267975480938,0.05742211706127788,0.06045842525263327,0.060978267067581846,0.062286397566114995
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651,8825.139090401786,9521.408658854167,0.004822595830994203,0.025497366196814263,9078.7626953125,8755.24609375,8787.7861328125,0.06516252237686666,0.060447444935177605,0.07908617736827876,0.06632620545819086,0.10269657648335527,0.05964932041501331,0.05713250810982658,0.0656267490213671,0.06045842525263327,0.060978267067581846
2020-03-07,8909.9541015625,9163.220703125,8890.744140625,9121.6005859375,36216930370,8869.48842075893,9494.080403645834,-0.02330399860322019,0.025668202932954184,9122.5458984375,9078.7626953125,8755.24609375,0.06585467202495716,0.060376931775116646,0.07681665065814543,0.06292995552381266,0.08935900450386862,0.060385024362168443,0.05664881306933557,0.06632620545819086,0.0656267490213671,0.06045842525263327
2020-03-08,8108.1162109375,8914.34375,8105.2529296875,8908.2060546875,39973102121,8804.5830078125,9437.819498697916,-0.08999349283790192,0.030138724508178723,8909.9541015625,9122.5458984375,9078.7626953125,0.06244293368153729,0.05645500273942548,0.06420340003726065,0.050120233213509655,0.10022640083258301,0.05930831884910015,0.0556530260902771,0.06292995552381266,0.06632620545819086,0.0656267490213671
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808,8669.4365234375,9373.103678385416,-0.022751484424786028,0.030190245412805444,8108.1162109375,8909.9541015625,9122.5458984375,0.049699595405266736,0.04484807030165135,0.057536932890689355,0.04717321484665478,0.1203744126127986,0.05706639543789774,0.054507591773748934,0.050120233213509655,0.06292995552381266,0.06632620545819086
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,8543.99986049107,9299.5388671875,-0.0017561412564156553,0.029587895797291087,7923.64453125,8108.1162109375,8909.9541015625,0.04667788309970129,0.04420436455839295,0.059538777544661955,0.04695091581537715,0.1067096198534378,0.0549855467011863,0.05320553520043943,0.04717321484665478,0.050120233213509655,0.06292995552381266
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,8423.45472935268,9234.699495442708,0.00021501160000858555,0.029423124341148844,7909.7294921875,7923.64453125,8108.1162109375,0.04648511448112398,0.04127122023685219,0.05677763007871915,0.04697808500359878,0.09649317672874902,0.052985842803186745,0.05205791409172163,0.04695091581537715,0.04717321484665478,0.050120233213509655
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,7836.601213727678,9060.117887369792,-0.37169538560117077,0.07212491227831891,7911.43017578125,7909.7294921875,7923.64453125,0.04654149381791438,0.04092928835047188,0.01209750398086891,0.0,0.1407523413324184,0.043250623705844676,0.0489679159435754,0.04697808500359878,0.04695091581537715,0.04717321484665478
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,7328.195661272322,8901.372965494791,0.11928067241286833,0.07633255902856004,4970.7880859375,7911.43017578125,7909.7294921875,0.000243862880456705,0.007978228577072435,0.0,0.009472147837826392,0.19912696076070216,0.03481676532095121,0.04615821840420743,0.0,0.04697808500359878,0.04695091581537715
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008,6798.254534040178,8734.239176432291,-0.06530552710121185,0.07683038547891252,5563.70703125,4970.7880859375,7911.43017578125,0.00912111030977128,0.004623428793050152,0.016348246420260185,0.003667614195031088,0.08917839767132947,0.02602565673092619,0.04320004254366612,0.009472147837826392,0.0,0.04697808500359878
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639,6410.282924107143,8570.24580078125,0.036910617960911996,0.07733752209980785,5200.3662109375,5563.70703125,4970.7880859375,0.0031734259626112205,0.007955067881766503,0.017058223285677743,0.0067340818237974776,0.082938852100849,0.01958965775386609,0.040297450267976195,0.003667614195031088,0.009472147837826392,0.0
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,5994.68798828125,8407.747639973959,-0.07006915676163483,0.07781935271603531,5392.31494140625,5200.3662109375,5563.70703125,0.006117805990380268,0.0008414334466724793,0.007521097387914746,0.0006979977408153037,0.11583505360883317,0.012695419842209427,0.03742132247012718,0.0067340818237974776,0.003667614195031088,0.009472147837826392
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,5611.2451171875,8250.7875,0.04210793838741411,0.07850596482142438,5014.47998046875,5392.31494140625,5200.3662109375,0.0,0.0006226918366536022,0.014049411112413632,0.00407120495856797,0.09631923785578146,0.00633454738933506,0.034643214585763235,0.0006979977408153037,0.0067340818237974776,0.003667614195031088
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,5229.38916015625,8102.39736328125,0.0024512036855608432,0.07857677528451297,5225.62939453125,5014.47998046875,5392.31494140625,0.0035898617618007195,0.0,0.015453291374732947,0.0042758358269624624,0.09416714645113992,0.0,0.03201679103104034,0.00407120495856797,0.0006979977408153037,0.0067340818237974776
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,5403.732700892857,7970.703922526041,0.18187755736638023,0.08586998789953348,5238.4384765625,5225.62939453125,5014.47998046875,0.003882484727772903,0.01572544268398879,0.018145103386000033,0.01949651742178367,0.13213165708809874,0.0028921571092057757,0.029685889783489447,0.0042758358269624624,0.00407120495856797,0.0006979977408153037
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,5494.457170758928,7856.216975911459,0.001225199953657663,0.08559634379291446,6191.19287109375,5238.4384765625,5225.62939453125,0.019010867238168805,0.02383360199226915,0.028242448466911402,0.019617698397673147,0.14209079517160175,0.004397170827485669,0.027659533989594906,0.01949651742178367,0.0042758358269624624,0.00407120495856797
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880,5635.128627232143,7742.103336588541,-0.00221203491300348,0.08559754230701351,6198.7783203125,6191.19287109375,5238.4384765625,0.019248570703404286,0.016488145155787448,0.029318986662369123,0.019398644379975807,0.10752102046649374,0.006730747117048283,0.025639785528813366,0.019617698397673147,0.01949651742178367,0.0042758358269624624
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740,5697.691476004465,7613.563785807291,-0.05736583896317804,0.08594462356545997,6185.06640625,6198.7783203125,6191.19287109375,0.018913409520017146,0.01619759000115388,0.027566931549848447,0.013730370105499615,0.1005925731570266,0.007768592207749961,0.02336470639383527,0.019398644379975807,0.019617698397673147,0.01949651742178367
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,5897.95361328125,7505.334895833334,0.10052048673231173,0.08838262312842639,5830.2548828125,6185.06640625,6198.7783203125,0.013250744500774167,0.017525044098425535,0.026945343079835107,0.023092944131396842,0.11908670294665877,0.01109070876901,0.021449114749979084,0.013730370105499615,0.019398644379975807,0.019617698397673147
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,6113.549944196428,7399.011165364584,0.04963733427047878,0.08879653085681648,6416.31494140625,5830.2548828125,6185.06640625,0.02292773227599776,0.022963121494174774,0.036998513564835245,0.028180946013504724,0.12409194205538243,0.014667201815672604,0.01956724337830963,0.023092944131396842,0.013730370105499615,0.019398644379975807
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,6319.63916015625,7300.040771484375,-0.007979552925792555,0.08872174407136697,6734.8037109375,6416.31494140625,5830.2548828125,0.027757275885344518,0.02459394222703827,0.039019544451714266,0.027322413706625345,0.11358437135365701,0.018085982853103325,0.017815522007502818,0.028180946013504724,0.023092944131396842,0.013730370105499615
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,6394.674525669643,7212.531949869792,0.005295181540467819,0.08863100508402746,6681.06298828125,6734.8037109375,6416.31494140625,0.026741308058070193,0.022119110362144326,0.03988725300792814,0.02788758430502379,0.08676341048928686,0.01933073252891307,0.016266664142574785,0.027322413706625345,0.028180946013504724,0.023092944131396842
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,6433.391671316965,7134.174479166667,-0.03672214358569481,0.08833283528096891,6716.4404296875,6681.06298828125,6734.8037109375,0.027448266845165326,0.02303897469494748,0.037891892626376295,0.023947365567706935,0.08463921728551348,0.01997300506484387,0.01487978014008036,0.02788758430502379,0.027322413706625345,0.028180946013504724
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901,6441.552734375,7049.431136067708,-0.035179534234601295,0.088494107666435,6469.79833984375,6716.4404296875,6681.06298828125,0.02341714426465233,0.017896415459968784,0.03228991249423403,0.02031128104789602,0.08550610287510518,0.02010838763446618,0.013379869719194915,0.023947365567706935,0.02788758430502379,0.027322413706625345
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931,6454.665318080357,6957.750732421875,-0.051288198783903005,0.0888616178595731,6242.19384765625,6469.79833984375,6716.4404296875,0.019873747445052714,0.014476288664934112,0.02911445373568461,0.015196726218126233,0.06666686017848618,0.020325910188059362,0.011757177153729467,0.02031128104789602,0.023947365567706935,0.02788758430502379
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525,6456.597726004465,6885.428499348958,0.08574723804008189,0.09049934856733259,5922.04296875,6242.19384765625,6469.79833984375,0.014756233609241831,0.01867953166088593,0.028843854933041965,0.023309041754510207,0.09191868922255149,0.020357966594003518,0.010477113527715798,0.015196726218126233,0.02031128104789602,0.023947365567706935
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812,6414.289271763393,6814.634847005208,0.0013690436954885143,0.09050677668468003,6429.841796875,5922.04296875,6242.19384765625,0.022831226964255477,0.01847970333626968,0.03640591222316479,0.023449669410341253,0.07943395639304143,0.01965611841427839,0.009224104937307284,0.023309041754510207,0.015196726218126233,0.02031128104789602
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266,6403.676897321428,6739.205061848958,0.026112924097839496,0.09037284139635729,6438.64453125,6429.841796875,5922.04296875,0.02293855223733693,0.02018254536749313,0.033647367875049905,0.02613565139630361,0.1013065062462168,0.019480071432220983,0.007889039353820779,0.023449669410341253,0.023309041754510207,0.015196726218126233
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124,6414.703194754465,6672.7330078125,0.028281287899985408,0.0905734940548457,6606.7763671875,6438.64453125,6429.841796875,0.02564782059436156,0.02767845438846546,0.03996682843815588,0.02912063486194534,0.12246808545544158,0.019662984916565956,0.006712520669273275,0.02613565139630361,0.023449669410341253,0.023309041754510207
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903,6452.358747209822,6605.337711588541,-0.008866740365705117,0.09057804465115178,6793.62451171875,6606.7763671875,6438.64453125,0.028695443038227658,0.026338558150227134,0.041209981856033515,0.02815831672409015,0.09734303509053013,0.0202876468528482,0.005519661107349555,0.02912063486194534,0.02613565139630361,0.023449669410341253
2020-04-04,6867.52734375,6878.95361328125,6696.48486328125,6738.3828125,33185988584,6541.692103794643,6531.629866536458,0.01992164308903499,0.0903653029132703,6733.38720703125,6793.62451171875,6606.7763671875,0.027751936164164145,0.02438029443107005,0.04158170237743143,0.03030126596872354,0.0805898512751979,0.021769583615428578,0.004215072913731466,0.02815831672409015,0.02912063486194534,0.02613565139630361
2020-04-05,6791.12939453125,6883.4140625,6715.92919921875,6862.53759765625,29510409856,6665.847307477678,6453.915983072917,-0.011124520572645125,0.09035472238384382,6867.52734375,6733.38720703125,6793.62451171875,0.029736915060087174,0.02445058444821943,0.04189393538388818,0.029080774238398832,0.06995562754356643,0.02382917442940237,0.0028395800503177027,0.03030126596872354,0.02815831672409015,0.02912063486194534
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615,6786.124372209822,6399.310221354167,0.0707764242948763,0.09133049546612847,6791.12939453125,6867.52734375,6733.38720703125,0.02854600891127644,0.030570671222188192,0.042969172020431934,0.03675940463049397,0.12025842034393977,0.025824431416668722,0.0018730881932912807,0.029080774238398832,0.03030126596872354,0.02815831672409015
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668,6891.520089285715,6368.253499348958,-0.013114627068677276,0.0898433816183417,7271.78125,6791.12939453125,6867.52734375,0.036309659049746965,0.03303149125115122,0.04865081383068179,0.03523587855505474,0.1125815115557085,0.027572824108092822,0.0013234013474494877,0.03675940463049397,0.029080774238398832,0.03030126596872354
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549,6995.423270089285,6348.601969401042,0.02197254365887824,0.08981457040226663,7176.41455078125,7271.78125,6791.12939453125,0.03480102387748445,0.031901357044386264,0.04891723353151031,0.03775495295549362,0.09325418956808917,0.02929645735404217,0.0009755801089033345,0.03523587855505474,0.03675940463049397,0.029080774238398832
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178,7068.061104910715,6328.347298177084,-0.004364445986660415,0.08981962831915838,7334.0986328125,7176.41455078125,7271.78125,0.03733803938678268,0.03166851895802171,0.049331340965491854,0.03724359029862628,0.0853033272176771,0.03050143477671305,0.0006170836025176096,0.03775495295549362,0.03523587855505474,0.03675940463049397
2020-04-10,6865.4931640625,7303.8154296875,6802.47509765625,7303.8154296875,43622840992,7086.933384486607,6293.482731119791,-0.05979058460566089,0.0905248925382185,7302.08935546875,7334.0986328125,7176.41455078125,0.036792037282870074,0.03107548204485948,0.04328367099391359,0.030268769029840006,0.11078586441326516,0.030814504003778914,0.0,0.03724359029862628,0.03775495295549362,0.03523587855505474
2020-04-11,6859.0830078125,6926.06982421875,6789.9208984375,6867.4404296875,31222085946,7085.72705078125,6356.425895182291,-0.0009336774645052337,0.05721963878705012,6865.4931640625,7302.08935546875,7334.0986328125,0.029815301230221802,0.025122775538329187,0.043082078335860016,0.030166363889738493,0.07490786713470386,0.03079449232690644,0.0011140592788580345,0.030268769029840006,0.03724359029862628,0.03775495295549362
